ID,SurveyLanguage,GeoLocation,TimeToComplete,Consent,SituationNormal,Age,Gender,Student,Education,HHSize,HHRooms,RationCard,Radio,TV,Laptop,Toilet,Fridge,AC,Vehicle,LiveInPune,Ward,Source,RoundOne,RoundTwo,EconomyNormal,Medical,Earning,Unemployment,PercentUnemployed,WFHAbility,IncomeChange,IncomePercent,PandemicEnd,ImportanceTesting,SelfPositive,SelfSymptoms,SelfLikelihood,WaitSymptoms,OtherWaitSymptoms,HHPositive,NonHHPositive,CloseDeath,PuneLikelihood,TrueNumber,ImportanceVaccine,Vaccinated,SelfBooster,KnowVaccinated,PuneVaccinated,VirusAfterVaccine,AfterVaccineLikelihood,PunePercentUnvaccinated,PuneVaccine,SelfFear,FearDecay,PsychologyNormal,SituationStatic,SituationDynamic,ThirdWaveEnd,ThirdWavePeakMonth,ThirdWavePeakDate,ThirdWavePeakCases,FourthWave,TotalWaves,SelfInformation,OtherInformation,ImportanceMaskWearing,SelfMaskUsage,OtherMaskUsage,MaskNotNeeded,ImportanceSocialDistancing,PeopleMet,OtherMet,ImportanceLockdown,LockdownOpinions,LengthLockdown,LockdownNotNeeded,TimesHomeLeft,OtherTimesHomeLeft,TimesCrowdedPlace,OtherTimesCrowdedPlace,SelfVigilance,OtherVigilance,Songs,OtherSongs,PeopleKnown,OtherPeopleKnown,Runs,Weight,OtherWeight,Languages,LanguagesWorld,OtherLanguagesWorld,RoomDensity,SuperiorityWaitSymptom,SuperiorityMaskUsage,SuperiorityInformation,SuperiorityMet,SuperiorityTimesHomeLeft,SuperiorityTimesCrowdedPlace,SuperiorityVigilance,SuperioritySongs,SuperiorityPeopleKnown,SuperiorityWeight,SuperiorityLanguagesWorld
13256288358.0,2.0,,1387.0,1.0,14.0,22.0,1.0,1.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,4.0,1.0,2.0,10.0,2.0,2.0,1.0,4.0,1.0,3.0,9.0,14.0,2.0,2.0,1.0,7.0,3.0,5.0,1.0,1.0,2.0,6.0,18000.0,1.0,2.0,5.0,1.0,3.0,1.0,6.0,4.0,14.0,4.0,3.0,18.0,2.0,3.0,7.0,2.0,5.0,2000.0,1.0,1.0,1.0,4.0,1.0,11.0,6.0,18.0,2.0,3.0,41.0,4.0,3.0,9.0,1.0,3.0,8.0,1.0,2.0,1.0,4.0,6.0,3.0,100.0,50.0,140.0,300.0,4.0,250.0,3500.0,1.0,0.75,-2.0,5.0,-3.0,-38.0,-5.0,-1.0,-3.0,3.0,50.0,296.0,3499.0
13256214015.0,2.0,,937.0,1.0,19.0,42.0,2.0,2.0,5.0,1.0,6.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,4.0,1.0,1.0,19.0,1.0,2.0,2.0,6.0,1.0,5.0,6.0,19.0,3.0,1.0,3.0,12.0,1.0,4.0,2.0,1.0,1.0,8.0,12000.0,1.0,2.0,4.0,1.0,10.0,1.0,11.0,1.0,13.0,4.0,3.0,19.0,2.0,3.0,8.0,2.0,15.0,10000.0,14.0,3.0,3.0,4.0,1.0,11.0,9.0,19.0,2.0,21.0,51.0,3.0,1.0,1.0,19.0,6.0,6.0,3.0,3.0,2.0,2.0,6.0,3.0,1.0,1.0,300.0,300.0,3.0,300.0,5000.0,3.0,6.0,-3.0,2.0,-1.0,-30.0,0.0,0.0,0.0,3.0,0.0,297.0,4997.0
13256175427.0,2.0,"18.5014265,73.8059237",988.0,1.0,6.0,56.0,1.0,2.0,6.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,3.0,5.0,7.0,6.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,7.0,25009.0,1.0,2.0,8.0,1.0,10.0,1.0,4.0,1.0,5.0,2.0,21.0,1.0,2.0,2.0,8.0,1.0,25.0,10000.0,1.0,1.0,2.0,3.0,1.0,11.0,8.0,6.0,1.0,52.0,52.0,3.0,1.0,1.0,2.0,22.0,22.0,7.0,22.0,1.0,2.0,6.0,4.0,25.0,20.0,170.0,200.0,2.0,50.0,6000.0,4.0,1.0,0.0,3.0,-1.0,0.0,0.0,-15.0,-1.0,2.0,5.0,198.0,5996.0
13255531778.0,1.0,"18.5340203,73.8514447",1011.0,1.0,20.0,28.0,2.0,2.0,5.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,16.0,16.0,1.0,1.0,20.0,2.0,1.0,1.0,9.0,3.0,5.0,10.0,20.0,2.0,1.0,1.0,7.0,5.0,17.0,2.0,1.0,1.0,9.0,20.0,1.0,1.0,11.0,1.0,5.0,2.0,3.0,2.0,15.0,3.0,1.0,17.0,3.0,1.0,8.0,2.0,8.0,2000.0,13.0,2.0,1.0,1.0,1.0,11.0,6.0,20.0,1.0,5.0,51.0,2.0,1.0,16.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,8.0,4.0,10.0,500.0,120.0,500.0,2.0,15.0,500.0,2.0,1.0,-12.0,5.0,0.0,-46.0,-1.0,-2.0,0.0,4.0,-490.0,498.0,498.0
13254043852.0,2.0,,109.0,1.0,7.0,42.0,2.0,2.0,6.0,5.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,
13252796563.0,1.0,,1088.0,1.0,6.0,56.0,1.0,2.0,6.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,14.0,2.0,1.0,1.0,3.0,2.0,4.0,7.0,20.0,2.0,1.0,1.0,7.0,1.0,3.0,1.0,1.0,1.0,8.0,10000.0,1.0,2.0,6.0,1.0,8.0,1.0,4.0,1.0,5.0,2.0,5.0,13.0,2.0,2.0,7.0,2.0,5.0,16000.0,1.0,1.0,1.0,2.0,1.0,11.0,9.0,20.0,1.0,21.0,41.0,1.0,1.0,17.0,6.0,8.0,22.0,3.0,16.0,1.0,1.0,6.0,4.0,150.0,500.0,160.0,350.0,2.0,75.0,1000.0,4.0,1.3333333333333333,-2.0,2.0,-1.0,-20.0,-14.0,-13.0,0.0,2.0,-350.0,348.0,996.0
13251180493.0,2.0,,175.0,1.0,5.0,50.0,1.0,2.0,6.0,4.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
13249976575.0,2.0,,822.0,1.0,15.0,46.0,1.0,2.0,6.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,18.0,2.0,2.0,2.0,6.0,2.0,3.0,6.0,17.0,1.0,2.0,1.0,12.0,6.0,6.0,2.0,1.0,1.0,6.0,27000.0,1.0,2.0,3.0,1.0,6.0,2.0,11.0,4.0,18.0,3.0,16.0,18.0,2.0,2.0,7.0,2.0,18.0,2750.0,9.0,3.0,3.0,4.0,1.0,11.0,9.0,18.0,1.0,1.0,6.0,3.0,2.0,16.0,17.0,4.0,5.0,1.0,4.0,2.0,2.0,6.0,2.0,3.0,15.0,220.0,450.0,2.0,800.0,5000.0,2.0,1.0,0.0,2.0,-1.0,-5.0,-1.0,-3.0,0.0,4.0,-12.0,448.0,4998.0
13248180459.0,1.0,,77376.0,1.0,4.0,53.0,2.0,2.0,5.0,5.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,
13249779830.0,2.0,,1086.0,1.0,3.0,42.0,2.0,2.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,4.0,2.0,2.0,13.0,2.0,1.0,2.0,6.0,3.0,3.0,6.0,4.0,2.0,1.0,3.0,6.0,1.0,17.0,1.0,1.0,1.0,8.0,10000.0,1.0,2.0,7.0,1.0,10.0,1.0,7.0,2.0,6.0,3.0,1.0,5.0,2.0,3.0,4.0,1.0,3.0,10000.0,6.0,4.0,2.0,2.0,2.0,5.0,1.0,5.0,2.0,11.0,31.0,3.0,2.0,1.0,4.0,16.0,22.0,5.0,5.0,2.0,4.0,6.0,2.0,1000.0,1500.0,500.0,500.0,2.0,10.0,5000.0,3.0,1.0,-16.0,4.0,0.0,-20.0,-6.0,0.0,-2.0,4.0,-500.0,498.0,4997.0
13249677148.0,2.0,,1138.0,1.0,14.0,41.0,2.0,2.0,5.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,4.0,2.0,2.0,6.0,2.0,1.0,2.0,2.0,3.0,3.0,6.0,14.0,1.0,2.0,1.0,7.0,1.0,6.0,2.0,1.0,1.0,5.0,10000.0,1.0,2.0,6.0,1.0,9.0,2.0,3.0,1.0,6.0,2.0,4.0,16.0,1.0,3.0,7.0,1.0,25.0,8000.0,11.0,3.0,2.0,2.0,1.0,11.0,7.0,18.0,1.0,31.0,52.0,3.0,2.0,8.0,14.0,8.0,11.0,11.0,16.0,2.0,3.0,7.0,4.0,500.0,200.0,175.0,200.0,4.0,1152.0,9000.0,4.0,1.6666666666666667,-5.0,4.0,0.0,-21.0,-3.0,-5.0,-1.0,3.0,300.0,196.0,8996.0
13249648897.0,2.0,,1304.0,1.0,9.0,45.0,1.0,2.0,5.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,4.0,2.0,2.0,9.0,2.0,1.0,2.0,4.0,3.0,4.0,3.0,8.0,1.0,2.0,1.0,5.0,3.0,3.0,2.0,1.0,1.0,4.0,10000.0,1.0,2.0,6.0,1.0,9.0,1.0,6.0,3.0,7.0,3.0,9.0,9.0,3.0,3.0,11.0,2.0,5.0,10000.0,8.0,1.0,2.0,2.0,1.0,11.0,5.0,8.0,1.0,16.0,6.0,1.0,2.0,8.0,8.0,8.0,4.0,4.0,4.0,2.0,3.0,5.0,4.0,100.0,50.0,140.0,400.0,3.0,200.0,4000.0,5.0,1.3333333333333333,0.0,6.0,0.0,10.0,4.0,0.0,-1.0,1.0,50.0,397.0,3995.0
13249414146.0,2.0,,684.0,1.0,14.0,44.0,1.0,2.0,6.0,5.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,2.0,14.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,14.0,1.0,1.0,3.0,1.0,5.0,6.0,1.0,1.0,1.0,7.0,15000.0,1.0,2.0,15.0,1.0,9.0,2.0,4.0,2.0,10.0,2.0,4.0,18.0,2.0,2.0,5.0,1.0,20.0,3000.0,13.0,6.0,2.0,2.0,1.0,11.0,9.0,14.0,1.0,11.0,11.0,3.0,4.0,1.0,14.0,6.0,11.0,6.0,11.0,1.0,3.0,5.0,2.0,40.0,50.0,2000.0,140.0,1.0,20.0,784.0,2.0,1.0,-1.0,2.0,0.0,0.0,-5.0,-5.0,-2.0,3.0,-10.0,139.0,782.0
13249364869.0,2.0,,1187.0,1.0,20.0,52.0,2.0,2.0,6.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,4.0,2.0,2.0,10.0,2.0,2.0,2.0,3.0,1.0,4.0,6.0,14.0,1.0,2.0,1.0,3.0,4.0,5.0,1.0,1.0,1.0,7.0,15000.0,1.0,2.0,8.0,1.0,9.0,1.0,3.0,1.0,7.0,2.0,3.0,11.0,1.0,3.0,11.0,4.0,10.0,20000.0,14.0,3.0,2.0,2.0,1.0,11.0,9.0,18.0,1.0,31.0,52.0,2.0,1.0,17.0,18.0,11.0,22.0,10.0,11.0,2.0,3.0,5.0,3.0,100.0,2.0,900.0,1000.0,3.0,2000.0,10000.0,2.0,2.5,-1.0,2.0,0.0,-21.0,-11.0,-1.0,-1.0,2.0,98.0,997.0,9998.0
13249253626.0,2.0,"18.4397616,73.8123146",884.0,1.0,20.0,49.0,1.0,2.0,5.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,15.0,1.0,2.0,2.0,11.0,2.0,1.0,2.0,4.0,2.0,2.0,4.0,20.0,1.0,2.0,1.0,2.0,1.0,16.0,2.0,2.0,1.0,3.0,25000.0,1.0,2.0,4.0,1.0,9.0,2.0,3.0,2.0,5.0,3.0,1.0,19.0,2.0,1.0,8.0,2.0,15.0,2000.0,10.0,9.0,2.0,4.0,1.0,9.0,5.0,20.0,1.0,5.0,16.0,4.0,1.0,15.0,19.0,3.0,7.0,3.0,7.0,2.0,4.0,6.0,3.0,10.0,100.0,1.0,300.0,3.0,50.0,1000.0,2.0,3.0,-15.0,4.0,-2.0,-11.0,-4.0,-4.0,-2.0,3.0,-90.0,297.0,998.0
13249157003.0,2.0,,1371.0,1.0,5.0,54.0,1.0,2.0,6.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,2.0,2.0,14.0,2.0,1.0,1.0,3.0,3.0,5.0,6.0,9.0,3.0,2.0,1.0,6.0,11.0,8.0,2.0,1.0,2.0,6.0,8000.0,1.0,2.0,10.0,1.0,5.0,2.0,5.0,1.0,20.0,2.0,5.0,20.0,3.0,3.0,8.0,2.0,15.0,10000.0,1.0,1.0,2.0,2.0,2.0,11.0,8.0,20.0,2.0,11.0,26.0,3.0,4.0,11.0,9.0,11.0,16.0,3.0,6.0,1.0,3.0,5.0,4.0,30.0,20.0,180.0,300.0,3.0,22.0,1500.0,3.0,1.0,3.0,3.0,0.0,-15.0,-5.0,-3.0,-2.0,1.0,10.0,297.0,1497.0
13248744993.0,2.0,,574.0,1.0,20.0,21.0,2.0,1.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,2.0,1.0,18.0,2.0,2.0,2.0,3.0,1.0,3.0,8.0,20.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,10000.0,1.0,2.0,10.0,1.0,8.0,2.0,11.0,2.0,13.0,3.0,3.0,20.0,2.0,3.0,10.0,2.0,10.0,4000.0,14.0,9.0,3.0,4.0,1.0,11.0,8.0,18.0,2.0,3.0,6.0,3.0,1.0,8.0,9.0,4.0,8.0,3.0,4.0,1.0,3.0,5.0,3.0,10.0,15.0,100.0,500.0,4.0,50.0,500.0,4.0,1.25,-2.0,3.0,-1.0,-3.0,-4.0,-1.0,-2.0,2.0,-5.0,496.0,496.0
13248710651.0,1.0,"18.4697509,73.8278664",745.0,1.0,9.0,20.0,1.0,1.0,3.0,4.0,4.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,16.0,1.0,2.0,14.0,2.0,2.0,2.0,6.0,1.0,3.0,5.0,14.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,1.0,2.0,7.0,10000.0,1.0,2.0,15.0,1.0,5.0,2.0,4.0,7.0,15.0,3.0,16.0,14.0,2.0,2.0,4.0,2.0,6.0,25000.0,1.0,1.0,2.0,2.0,1.0,8.0,6.0,14.0,1.0,15.0,21.0,2.0,5.0,17.0,14.0,6.0,9.0,6.0,6.0,1.0,2.0,7.0,2.0,15.0,10.0,150.0,100.0,4.0,350.0,1200.0,4.0,1.0,-3.0,2.0,0.0,-6.0,-3.0,0.0,-1.0,5.0,5.0,96.0,1196.0
13248649165.0,2.0,,615.0,1.0,8.0,57.0,2.0,2.0,6.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,2.0,2.0,13.0,2.0,2.0,1.0,5.0,1.0,5.0,4.0,8.0,1.0,2.0,1.0,4.0,6.0,3.0,1.0,1.0,1.0,4.0,15000.0,1.0,2.0,5.0,1.0,7.0,1.0,6.0,4.0,13.0,2.0,4.0,13.0,2.0,2.0,7.0,2.0,7.0,2500.0,1.0,1.0,1.0,3.0,1.0,11.0,7.0,14.0,1.0,6.0,21.0,2.0,2.0,8.0,5.0,3.0,7.0,2.0,5.0,1.0,3.0,7.0,4.0,30.0,50.0,155.0,300.0,2.0,54.0,8000.0,4.0,2.0,3.0,4.0,-2.0,-15.0,-4.0,-3.0,-2.0,3.0,-20.0,298.0,7996.0
13248114222.0,2.0,"18.4978707,73.8211419",142.0,1.0,14.0,25.0,1.0,2.0,6.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,
13248084195.0,1.0,,1209.0,1.0,14.0,45.0,1.0,2.0,6.0,6.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,16.0,2.0,2.0,14.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,20.0,2.0,1.0,1.0,7.0,1.0,3.0,1.0,1.0,1.0,6.0,15000.0,1.0,2.0,7.0,1.0,9.0,1.0,11.0,1.0,14.0,4.0,17.0,19.0,2.0,3.0,11.0,3.0,15.0,10000.0,14.0,3.0,1.0,1.0,1.0,11.0,7.0,18.0,1.0,19.0,36.0,2.0,2.0,17.0,19.0,11.0,13.0,8.0,11.0,1.0,2.0,6.0,2.0,5.0,5.0,175.0,200.0,4.0,1000.0,5000.0,5.0,0.8333333333333334,-2.0,4.0,0.0,-17.0,-2.0,-3.0,-1.0,4.0,0.0,196.0,4995.0
13248076709.0,2.0,"18.4701256,73.8290127",668.0,1.0,7.0,18.0,1.0,1.0,3.0,5.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,4.0,1.0,1.0,10.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,11.0,1.0,2.0,1.0,6.0,4.0,4.0,2.0,1.0,2.0,1.0,10000.0,1.0,1.0,9.0,1.0,7.0,1.0,4.0,3.0,10.0,3.0,6.0,14.0,2.0,3.0,8.0,2.0,3.0,3000.0,1.0,1.0,1.0,2.0,1.0,11.0,7.0,11.0,2.0,26.0,41.0,2.0,1.0,17.0,10.0,8.0,8.0,4.0,6.0,2.0,3.0,5.0,3.0,15.0,20.0,160.0,110.0,4.0,200.0,900.0,4.0,0.6,0.0,4.0,-1.0,-15.0,0.0,-2.0,-1.0,2.0,-5.0,106.0,896.0
13248085582.0,2.0,,120.0,1.0,14.0,21.0,1.0,1.0,5.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
13248080612.0,2.0,"18.484269,73.7947694",31.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13248074303.0,1.0,,258.0,1.0,13.0,25.0,1.0,2.0,5.0,5.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,
13248072477.0,2.0,,126.0,1.0,7.0,35.0,2.0,2.0,6.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
13247535086.0,2.0,"18.5156116,73.8256609",12225.0,1.0,19.0,74.0,1.0,2.0,6.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,2.0,2.0,16.0,2.0,1.0,2.0,3.0,1.0,4.0,5.0,18.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,1.0,1.0,2.0,12000.0,1.0,2.0,2.0,1.0,9.0,1.0,2.0,1.0,13.0,2.0,6.0,18.0,3.0,3.0,7.0,2.0,12.0,8000.0,10.0,6.0,1.0,3.0,1.0,11.0,8.0,18.0,2.0,21.0,51.0,3.0,1.0,11.0,18.0,21.0,22.0,5.0,16.0,2.0,3.0,6.0,3.0,200.0,100.0,180.0,800.0,4.0,1800.0,4500.0,1.0,1.5,-1.0,3.0,-2.0,-30.0,-1.0,-11.0,-1.0,3.0,100.0,796.0,4499.0
13247664777.0,2.0,,107.0,1.0,19.0,19.0,1.0,1.0,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
13247597542.0,2.0,,1801.0,1.0,4.0,56.0,2.0,2.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,4.0,1.0,1.0,5.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,1.0,2.0,1.0,5.0,5.0,4.0,2.0,1.0,1.0,4.0,5000.0,1.0,2.0,5.0,2.0,9.0,1.0,4.0,3.0,5.0,3.0,7.0,8.0,2.0,3.0,7.0,2.0,6.0,3000.0,14.0,1.0,1.0,1.0,1.0,11.0,6.0,14.0,1.0,23.0,25.0,3.0,1.0,16.0,13.0,8.0,6.0,6.0,3.0,1.0,3.0,7.0,3.0,20.0,500.0,200.0,250.0,3.0,20.0,20.0,2.0,1.0,1.0,5.0,0.0,-2.0,2.0,3.0,-2.0,4.0,-480.0,247.0,18.0
13247588030.0,2.0,,799.0,1.0,4.0,60.0,1.0,2.0,4.0,3.0,5.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,14.0,2.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,5.0,20000.0,1.0,2.0,3.0,1.0,8.0,1.0,10.0,3.0,20.0,3.0,3.0,5.0,2.0,3.0,8.0,1.0,31.0,5000.0,1.0,1.0,3.0,3.0,1.0,11.0,7.0,5.0,2.0,9.0,11.0,4.0,1.0,11.0,5.0,7.0,8.0,4.0,6.0,2.0,2.0,6.0,4.0,20.0,50.0,200.0,120.0,4.0,150.0,1000.0,2.0,1.6666666666666667,-5.0,4.0,0.0,-2.0,-1.0,-2.0,0.0,2.0,-30.0,116.0,998.0
13247567536.0,2.0,"18.577949,73.8735447",26.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13247522604.0,2.0,,784.0,1.0,6.0,24.0,1.0,1.0,6.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,6.0,13.0,1.0,2.0,1.0,4.0,3.0,6.0,2.0,1.0,1.0,4.0,40000.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,4.0,20.0,2.0,15.0,14.0,2.0,4.0,8.0,2.0,5.0,20000.0,9.0,2.0,1.0,1.0,1.0,10.0,4.0,9.0,2.0,8.0,11.0,3.0,4.0,8.0,4.0,6.0,8.0,4.0,6.0,1.0,4.0,6.0,3.0,100.0,200.0,160.0,300.0,3.0,2000.0,10000.0,1.0,1.0,-3.0,6.0,0.0,-3.0,-2.0,-2.0,-3.0,3.0,-100.0,297.0,9999.0
13247493947.0,2.0,"18.4963293,73.8116308",140.0,1.0,7.0,21.0,2.0,1.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,
13247454562.0,1.0,,2097.0,1.0,16.0,37.0,1.0,2.0,6.0,5.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0,16.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,
13247411574.0,2.0,,5602.0,1.0,17.0,25.0,2.0,2.0,6.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,2.0,2.0,9.0,2.0,1.0,2.0,4.0,2.0,3.0,5.0,17.0,1.0,2.0,1.0,8.0,3.0,8.0,2.0,1.0,1.0,7.0,12000.0,1.0,2.0,6.0,1.0,8.0,1.0,6.0,4.0,16.0,2.0,4.0,19.0,2.0,3.0,10.0,2.0,15.0,12000.0,10.0,4.0,1.0,3.0,1.0,11.0,6.0,20.0,1.0,6.0,21.0,2.0,2.0,16.0,14.0,4.0,9.0,3.0,9.0,1.0,3.0,8.0,3.0,50.0,50.0,230.0,600.0,2.0,25.0,50.0,4.0,2.5,-5.0,5.0,-2.0,-15.0,-5.0,-6.0,-2.0,5.0,0.0,598.0,46.0
13247452527.0,2.0,,168.0,1.0,20.0,21.0,2.0,1.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,15.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,
13247420024.0,2.0,"18.57531483929963,73.74157136578458",3985.0,1.0,5.0,31.0,1.0,2.0,5.0,2.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,17.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,5.0,5.0,1.0,2.0,1.0,7.0,2.0,5.0,2.0,1.0,2.0,2.0,30000.0,2.0,2.0,5.0,1.0,5.0,2.0,2.0,5.0,20.0,3.0,17.0,14.0,2.0,3.0,9.0,2.0,15.0,10000.0,10.0,2.0,3.0,4.0,1.0,11.0,4.0,14.0,1.0,3.0,11.0,3.0,2.0,1.0,1.0,2.0,6.0,1.0,3.0,2.0,3.0,7.0,4.0,4.0,6.0,175.0,200.0,2.0,20.0,300.0,1.0,1.5,-3.0,7.0,-1.0,-8.0,-4.0,-2.0,-1.0,3.0,-2.0,198.0,299.0
13247431733.0,1.0,,19.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
